method,latent_mass_success,mean_mass,mean_set_size,singleton,full_set,seed,m,ncal,ntest,k,q_mass,alpha,delta,regime,sigma
ptcp_randomized,1.0,0.9884489994169056,4.866666666666666,0.0,0.8666666666666667,2026191606,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9886666666666667,0.8190091203961817,3.2903333333333333,0.005,0.0,2026191607,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.999,0.9213188005767803,4.050666666666666,0.0,0.050666666666666665,2026191607,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.927,0.7153221065943293,2.687333333333333,0.041666666666666664,0.0,2026191607,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,0.9996666666666667,0.9894139622175178,4.869,0.0,0.869,2026191607,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,0.999,0.9406272879784928,4.286666666666667,0.0,0.2866666666666667,2026191607,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9896666666666667,0.8302983277320045,3.3556666666666666,0.006,0.0,2026191608,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9996666666666667,0.9140962965427641,3.9736666666666665,0.0,0.0,2026191608,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9373333333333334,0.7297534944576837,2.7596666666666665,0.037,0.0,2026191608,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.988900500419225,4.867,0.0,0.867,2026191608,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.988900500419225,4.867,0.0,0.867,2026191608,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9866666666666667,0.8140350897807597,3.252,0.006666666666666667,0.0,2026191609,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9996666666666667,0.9065581759081376,3.9086666666666665,0.0,0.0,2026191609,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9163333333333333,0.7123990030094695,2.677,0.050666666666666665,0.0,2026191609,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9903084824050539,4.883,0.0,0.883,2026191609,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9903084824050539,4.883,0.0,0.883,2026191609,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9973333333333333,0.8604688117618653,3.5693333333333332,0.0026666666666666666,0.0,2026191610,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9996666666666667,0.9123831893535214,3.9726666666666666,0.0,0.0,2026191610,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.953,0.7508417577155305,2.8913333333333333,0.024333333333333332,0.0,2026191610,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9886605292977204,4.864,0.0,0.864,2026191610,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9886605292977204,4.864,0.0,0.864,2026191610,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9933333333333333,0.8419987332109007,3.4393333333333334,0.0023333333333333335,0.0,2026191611,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9996666666666667,0.917033020516009,4.002,0.0,0.002,2026191611,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9286666666666666,0.7250865947564271,2.740666666666667,0.03833333333333333,0.0,2026191611,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9898440951076085,4.878,0.0,0.878,2026191611,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9898440951076085,4.878,0.0,0.878,2026191611,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.996,0.8665795170371401,3.6186666666666665,0.0006666666666666666,0.0,2026191612,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9983333333333333,0.8923752191606242,3.8066666666666666,0.0,0.0,2026191612,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.96,0.7543167627760407,2.9,0.021666666666666667,0.0,2026191612,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9903200001982547,4.8806666666666665,0.0,0.8806666666666667,2026191612,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9903200001982547,4.8806666666666665,0.0,0.8806666666666667,2026191612,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9876666666666667,0.8227351156847115,3.316333333333333,0.005333333333333333,0.0,2026191613,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9993333333333333,0.8970639369069298,3.840333333333333,0.0003333333333333333,0.0,2026191613,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9246666666666666,0.7169869308849934,2.707333333333333,0.041,0.0,2026191613,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9999801759297527,4.999333333333333,0.0,0.9993333333333333,2026191613,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9900093252553208,4.878,0.0,0.878,2026191613,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9803333333333333,0.8054342661809639,3.2053333333333334,0.010333333333333333,0.0,2026191614,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,1.0,0.9415383185433424,4.291666666666667,0.0,0.2916666666666667,2026191614,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9146666666666666,0.7066739899043472,2.6533333333333333,0.048,0.0,2026191614,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9900591801761569,4.872333333333334,0.0,0.8723333333333333,2026191614,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9900591801761569,4.872333333333334,0.0,0.8723333333333333,2026191614,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9856666666666667,0.8129997317367492,3.2583333333333333,0.006,0.0,2026191615,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9993333333333333,0.9385599356157681,4.276,0.0,0.276,2026191615,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9396666666666667,0.7324665927488292,2.7876666666666665,0.034666666666666665,0.0,2026191615,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9904608722496527,4.8806666666666665,0.0,0.8806666666666667,2026191615,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9904608722496527,4.8806666666666665,0.0,0.8806666666666667,2026191615,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9946666666666667,0.8449574585607719,3.4426666666666668,0.0023333333333333335,0.0,2026191616,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,1.0,0.893911407871924,3.797,0.0003333333333333333,0.0,2026191616,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9196666666666666,0.7127855284247984,2.6593333333333335,0.049666666666666665,0.0,2026191616,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.989620102225472,4.871333333333333,0.0,0.8713333333333333,2026191616,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.989620102225472,4.871333333333333,0.0,0.8713333333333333,2026191616,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9866666666666667,0.8194206191003401,3.275333333333333,0.004666666666666667,0.0,2026191617,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9993333333333333,0.9061308623996418,3.901666666666667,0.0,0.0,2026191617,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9023333333333333,0.7047966882643899,2.6283333333333334,0.05366666666666667,0.0,2026191617,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,0.9996666666666667,0.9892969839364738,4.88,0.0,0.88,2026191617,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,0.9996666666666667,0.9892969839364738,4.88,0.0,0.88,2026191617,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9963333333333333,0.8502712010691659,3.4983333333333335,0.001,0.0,2026191618,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,1.0,0.9386641535708086,4.282,0.0,0.282,2026191618,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9126666666666666,0.7078020610864584,2.6433333333333335,0.051333333333333335,0.0,2026191618,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9893857516121264,4.871666666666667,0.0,0.8716666666666667,2026191618,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9893857516121264,4.871666666666667,0.0,0.8716666666666667,2026191618,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9806666666666667,0.7967934561489677,3.1573333333333333,0.009,0.0,2026191619,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,1.0,0.9390801343646317,4.283666666666667,0.0,0.2836666666666667,2026191619,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9296666666666666,0.7218154159399844,2.736,0.03833333333333333,0.0,2026191619,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9899353967606576,4.871666666666667,0.0,0.8716666666666667,2026191619,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9899353967606576,4.871666666666667,0.0,0.8716666666666667,2026191619,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9766666666666667,0.7870964812056506,3.0893333333333333,0.013333333333333334,0.0,2026191620,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9993333333333333,0.9048960057614773,3.908333333333333,0.0,0.0,2026191620,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9516666666666667,0.7429806437201032,2.836333333333333,0.027,0.0,2026191620,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9895299055745054,4.867666666666667,0.0,0.8676666666666667,2026191620,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9895299055745054,4.867666666666667,0.0,0.8676666666666667,2026191620,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9883333333333333,0.8333587576264132,3.3886666666666665,0.0023333333333333335,0.0,2026191621,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9976666666666667,0.9053975227818922,3.9093333333333335,0.0,0.0,2026191621,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9206666666666666,0.7151416511716907,2.691333333333333,0.041666666666666664,0.0,2026191621,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9903088043827718,4.877,0.0,0.877,2026191621,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9903088043827718,4.877,0.0,0.877,2026191621,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.987,0.8087139548250171,3.23,0.006666666666666667,0.0,2026191622,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9993333333333333,0.9053403009760732,3.9193333333333333,0.0,0.0,2026191622,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9166666666666666,0.7061577514187836,2.657,0.042333333333333334,0.0,2026191622,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9895329987842285,4.88,0.0,0.88,2026191622,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9895329987842285,4.88,0.0,0.88,2026191622,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9963333333333333,0.8399832632451933,3.4243333333333332,0.0013333333333333333,0.0,2026191623,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,1.0,0.9389617699727144,4.285333333333333,0.0,0.2853333333333333,2026191623,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.95,0.7402695275284152,2.8143333333333334,0.028666666666666667,0.0,2026191623,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9901777503016886,4.876333333333333,0.0,0.8763333333333333,2026191623,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9901777503016886,4.876333333333333,0.0,0.8763333333333333,2026191623,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9963333333333333,0.8466462229807673,3.479,0.0023333333333333335,0.0,2026191624,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9993333333333333,0.8929382287634865,3.821,0.0,0.0,2026191624,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.923,0.7159851484985386,2.695666666666667,0.049666666666666665,0.0,2026191624,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9898956622892153,4.873333333333333,0.0,0.8733333333333333,2026191624,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9898956622892153,4.873333333333333,0.0,0.8733333333333333,2026191624,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.992,0.8267612370858147,3.324666666666667,0.004666666666666667,0.0,2026191625,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9993333333333333,0.9037139377409578,3.889,0.0,0.0,2026191625,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9156666666666666,0.7044609997148421,2.631666666666667,0.04666666666666667,0.0,2026191625,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9896539793425378,4.872333333333334,0.0,0.8723333333333333,2026191625,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9896539793425378,4.872333333333334,0.0,0.8723333333333333,2026191625,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9823333333333333,0.8041587483201905,3.195333333333333,0.008,0.0,2026191626,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.999,0.8789345694711813,3.707,0.0003333333333333333,0.0,2026191626,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.934,0.7258266418651077,2.7483333333333335,0.033666666666666664,0.0,2026191626,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9905732313789374,4.877,0.0,0.877,2026191626,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9905732313789374,4.877,0.0,0.877,2026191626,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.997,0.8542954522651601,3.5233333333333334,0.0016666666666666668,0.0,2026191627,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.999,0.8736948759925292,3.661,0.0006666666666666666,0.0,2026191627,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9256666666666666,0.7210673254412321,2.713,0.03866666666666667,0.0,2026191627,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9899039098630186,4.876,0.0,0.876,2026191627,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9899039098630186,4.876,0.0,0.876,2026191627,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.99,0.829856500831624,3.3553333333333333,0.005,0.0,2026191628,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,1.0,0.9096367037752376,3.946,0.0,0.0,2026191628,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.927,0.7214364840411644,2.7376666666666667,0.037333333333333336,0.0,2026191628,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9892478934829309,4.871,0.0,0.871,2026191628,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9892478934829309,4.871,0.0,0.871,2026191628,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.985,0.8070745795559342,3.1986666666666665,0.007333333333333333,0.0,2026191629,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9993333333333333,0.9101737157333148,3.9383333333333335,0.0,0.0,2026191629,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9146666666666666,0.7050707493990576,2.645,0.053,0.0,2026191629,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9910245286774347,4.88,0.0,0.88,2026191629,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9910245286774347,4.88,0.0,0.88,2026191629,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.986,0.8084665680659476,3.2346666666666666,0.006,0.0,2026191630,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9993333333333333,0.8895031132206294,3.787333333333333,0.0003333333333333333,0.0,2026191630,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9403333333333334,0.7305381518188163,2.7803333333333335,0.029,0.0,2026191630,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9897545325319467,4.879,0.0,0.879,2026191630,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,0.9996666666666667,0.936564585593278,4.274,0.0,0.274,2026191630,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9873333333333333,0.8184789620811057,3.287,0.005333333333333333,0.0,2026191631,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9996666666666667,0.9198561117511518,4.046,0.0,0.046,2026191631,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9266666666666666,0.7206510868218103,2.718,0.036333333333333336,0.0,2026191631,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9904272271850588,4.879333333333333,0.0,0.8793333333333333,2026191631,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9904272271850588,4.879333333333333,0.0,0.8793333333333333,2026191631,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.983,0.7953461064773152,3.1216666666666666,0.01,0.0,2026191632,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,1.0,0.9044628842205331,3.899,0.0003333333333333333,0.0,2026191632,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9073333333333333,0.6973336743654954,2.587,0.05733333333333333,0.0,2026191632,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9897288613932578,4.879666666666667,0.0,0.8796666666666667,2026191632,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9897288613932578,4.879666666666667,0.0,0.8796666666666667,2026191632,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.98,0.7940573896958715,3.1326666666666667,0.009666666666666667,0.0,2026191633,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.999,0.8813870328972169,3.7316666666666665,0.0,0.0,2026191633,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.8906666666666667,0.6866714897629299,2.5523333333333333,0.06333333333333334,0.0,2026191633,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9882831929915763,4.866666666666666,0.0,0.8666666666666667,2026191633,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9882831929915763,4.866666666666666,0.0,0.8666666666666667,2026191633,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9916666666666667,0.828909866635338,3.348,0.004,0.0,2026191634,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9996666666666667,0.9041916951050412,3.9046666666666665,0.0,0.0,2026191634,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.8976666666666666,0.6889662074100802,2.5526666666666666,0.057,0.0,2026191634,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9910361649906358,4.890333333333333,0.0,0.8903333333333333,2026191634,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,0.9996666666666667,0.9390270692514999,4.2876666666666665,0.0,0.2876666666666667,2026191634,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9703333333333334,0.7767731666434711,3.0356666666666667,0.015333333333333332,0.0,2026191635,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,1.0,0.9117301050091948,3.9736666666666665,0.0,0.0,2026191635,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.8706666666666667,0.6735947731793227,2.493333333333333,0.07,0.0,2026191635,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9897290022530408,4.878333333333333,0.0,0.8783333333333333,2026191635,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9897290022530408,4.878333333333333,0.0,0.8783333333333333,2026191635,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9936666666666667,0.8482031291876176,3.4856666666666665,0.0013333333333333333,0.0,2026191636,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9993333333333333,0.8955831849064508,3.828333333333333,0.0,0.0,2026191636,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9283333333333333,0.7217656927851644,2.7253333333333334,0.03233333333333333,0.0,2026191636,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9898791384387681,4.879,0.0,0.879,2026191636,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9898791384387681,4.879,0.0,0.879,2026191636,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9923333333333333,0.845955252217765,3.463,0.0026666666666666666,0.0,2026191637,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.999,0.8997517501033809,3.873666666666667,0.0,0.0,2026191637,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9093333333333333,0.7041620896637114,2.6286666666666667,0.047,0.0,2026191637,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9894650134468578,4.871,0.0,0.871,2026191637,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9894650134468578,4.871,0.0,0.871,2026191637,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.985,0.8129757398459801,3.2613333333333334,0.006,0.0,2026191638,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9993333333333333,0.8879918070556863,3.778,0.0003333333333333333,0.0,2026191638,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9306666666666666,0.7218680724377925,2.7303333333333333,0.038,0.0,2026191638,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9886772276466178,4.870666666666667,0.0,0.8706666666666667,2026191638,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9886772276466178,4.870666666666667,0.0,0.8706666666666667,2026191638,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9913333333333333,0.8314834778662683,3.37,0.004333333333333333,0.0,2026191639,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9996666666666667,0.8955598957042696,3.8143333333333334,0.0,0.0,2026191639,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.908,0.7094900671757329,2.6613333333333333,0.050666666666666665,0.0,2026191639,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9889189155550063,4.863333333333333,0.0,0.8633333333333333,2026191639,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9889189155550063,4.863333333333333,0.0,0.8633333333333333,2026191639,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9936666666666667,0.8587666955993758,3.5616666666666665,0.002,0.0,2026191640,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.999,0.9040178834333282,3.909666666666667,0.0,0.0,2026191640,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9166666666666666,0.7127968125490213,2.6816666666666666,0.04133333333333333,0.0,2026191640,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp,1.0,0.9902229069568942,4.876666666666667,0.0,0.8766666666666667,2026191640,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
ptcp_randomized,1.0,0.9902229069568942,4.876666666666667,0.0,0.8766666666666667,2026191640,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
majority_cp,0.9803333333333333,0.794199050816188,3.1203333333333334,0.011333333333333334,0.0,2026191641,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
random_rater_cp,0.9996666666666667,0.9148674999239165,3.973333333333333,0.0,0.0,2026191641,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
naive_panel_cp,0.9196666666666666,0.7116539418047545,2.6666666666666665,0.050666666666666665,0.0,2026191641,10,300,3000,5,0.5,0.1,0.05,ambiguous,0.8
